symbol,lastPrice,volume,openPrice,highPrice,lowPrice
GMTETH,0.00009250,82297.60000000,0.00009320,0.00009470,0.00009220
JASMYTRY,0.08851500,124281818.00000000,0.08763500,0.09059700,0.08740600
SANTOSBUSD,2.64700000,15022.86000000,2.62700000,2.67300000,2.61700000
APEAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BIFIUSDT,356.30000000,544.65100000,354.50000000,363.00000000,353.70000000
GMTEUR,0.13970000,104144.80000000,0.13800000,0.14400000,0.13800000
IMXBNB,0.00236200,2720.82000000,0.00232200,0.00237800,0.00232200
RUNEETH,0.00105330,81440.11000000,0.00106180,0.00109670,0.00104010
AVAXGBP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MULTIBTC,0.00007049,41147.99500000,0.00007642,0.00007642,0.00006800
MULTIBUSD,1.96600000,30570.99600000,2.06300000,2.07500000,1.86000000
MULTIUSDT,1.96100000,818799.26700000,2.06200000,2.08000000,1.89800000
APEETH,0.00067590,9277.66600000,0.00068190,0.00068930,0.00066810
BSWETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FILTRY,91.06000000,36562.74600000,90.20000000,94.49000000,90.07000000
FTMEUR,0.17620000,208803.00000000,0.17550000,0.18220000,0.17510000
GMTGBP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ZILTRY,0.46930000,3764225.70000000,0.46470000,0.48100000,0.46400000
GMTTRY,4.10000000,872618.17000000,4.08000000,4.25000000,4.07000000
WAVESTRY,42.10000000,334793.03100000,41.22000000,43.10000000,41.18000000
BTCUST,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ASTRBTC,0.00000151,1503561.20000000,0.00000157,0.00000159,0.00000145
ASTRETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BSWTRY,1.75400000,4572144.01000000,1.71900000,1.81600000,1.69600000
FTTETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FUNBNB,0.00001953,95818.00000000,0.00002017,0.00002017,0.00001953
PORTOBUSD,1.75700000,14627.99000000,1.78500000,1.78700000,1.74800000
STEEMUSDT,0.17990000,2973507.20000000,0.17650000,0.18590000,0.17590000
ZILEUR,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
APEBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
AUDIOTRY,4.02200000,1302818.98000000,4.01100000,4.16000000,3.95000000
BTTCBUSD,0.00000045,203257991436.0,0.00000044,0.00000045,0.00000040
GMTAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
MBLBUSD,0.00265800,4359796.00000000,0.00272400,0.00273500,0.00265100
MOBUSDT,0.47300000,668176.27000000,0.46100000,0.48500000,0.46000000
MOBBUSD,0.55000000,60042.83000000,0.54100000,0.55700000,0.51800000
MOBBTC,0.00001684,70408.26000000,0.00001728,0.00001746,0.00001603
NEXOUSDT,0.53500000,946679.53000000,0.52400000,0.55000000,0.52100000
NEXOBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
NEXOBTC,0.00001903,445982.48000000,0.00001951,0.00001952,0.00001833
REIUSDT,0.02462000,74603673.90000000,0.02381000,0.02510000,0.02373000
REIBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
REIETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
GALUSDT,1.17300000,1632595.71600000,1.15400000,1.21900000,1.15000000
GALBUSD,1.35100000,41914.68800000,1.34300000,1.36700000,1.27600000
GALBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
GALBTC,0.00004178,31170.20100000,0.00004294,0.00004326,0.00004033
JASMYEUR,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
KNCBNB,0.00255000,2695.15000000,0.00247100,0.00255100,0.00247100
SHIBGBP,0.00000000,0.00,0.00000000,0.00000000,0.00000000
GALEUR,0.99500000,615.96200000,1.01500000,1.02600000,0.98600000
GALTRY,33.02000000,89201.03200000,32.48000000,34.05000000,32.48000000
LDOBUSD,1.58900000,180808.29000000,1.59100000,1.68000000,1.57500000
LDOUSDT,1.58500000,4418699.21000000,1.59000000,1.68000000,1.57500000
LDOBTC,0.00005642,68579.05000000,0.00005908,0.00005968,0.00005569
ENSTRY,200.80000000,3907.67300000,196.40000000,205.00000000,196.20000000
DAREUR,0.07843000,167299.00000000,0.07675000,0.08033000,0.07665000
DARETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ALGOETH,0.00005990,157857.90000000,0.00006120,0.00006120,0.00005970
ALGOTRY,2.67000000,765493.80000000,2.67600000,2.75100000,2.64500000
GALETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
EPXUSDT,0.00017850,1810908936.00000000,0.00017730,0.00018330,0.00017660
EPXBUSD,0.00016980,159225999.00000000,0.00016950,0.00017320,0.00016650
RUNETRY,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
GALBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
STEEMBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
CVCBUSD,0.06880000,3924307.00000000,0.07000000,0.08380000,0.06750000
REIBUSD,0.03079000,18010706.30000000,0.02820000,0.03400000,0.02588000
DREPBUSD,0.28970000,1690980.00000000,0.25350000,0.30770000,0.25280000
AKROBUSD,0.00639000,17767589.00000000,0.00655000,0.00673000,0.00631000
PUNDIXBUSD,0.33360000,91162.90000000,0.33480000,0.33700000,0.32830000
LUNCBUSD,0.00005784,28672985684.63000000,0.00005750,0.00005920,0.00005732
USTCBUSD,0.01160743,23837019.00000000,0.01146073,0.01198000,0.01141383
OPBTC,0.00004333,163267.02000000,0.00004436,0.00004481,0.00004216
OPBUSD,1.21600000,441487.76000000,1.19400000,1.26900000,1.19200000
OPUSDT,1.21600000,14942430.05000000,1.19400000,1.27200000,1.19200000
OGBUSD,4.18900000,18252.80000000,4.17400000,4.23200000,4.15400000
KEYBUSD,0.00540300,18166021.00000000,0.00540400,0.00555400,0.00534400
ASRBUSD,2.15900000,10530.70000000,2.20200000,2.21700000,2.15000000
FIROBUSD,1.44100000,5894.30000000,1.49500000,1.49900000,1.43600000
NKNBUSD,0.09720000,318478.00000000,0.09610000,0.09800000,0.09210000
OPBNB,0.00572000,21906.70000000,0.00570500,0.00585300,0.00569600
OPEUR,1.15200000,10720.31000000,1.13800000,1.20200000,1.13800000
GTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SNXETH,0.00119800,9319.35000000,0.00119300,0.00121800,0.00119100
WBTCBUSD,28160.51000000,13.00886000,26883.86000000,29900.25000000,26883.86000000
BELETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LITETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
LEVERUSDT,0.00139200,4633689895.00000000,0.00137100,0.00144000,0.00135600
LEVERBUSD,0.00139300,65592558.00000000,0.00137300,0.00143500,0.00136100
BURGERETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PEOPLEETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
UNFIETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
BONDETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
STORJTRY,11.27000000,2539763.80000000,11.22000000,11.80000000,11.17000000
OPETH,0.00076800,73893.62000000,0.00076800,0.00078100,0.00076600
ETCTRY,427.20000000,1338.32300000,419.60000000,463.00000000,419.60000000
WINGETH,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
FILETH,0.00204700,18099.98000000,0.00206200,0.00207700,0.00204700
GLMBUSD,0.17860000,44535.40000000,0.17520000,0.17910000,0.17450000
SSVBUSD,15.74000000,11553.30700000,15.16000000,16.54000000,15.08000000
STGBTC,0.00001451,177450.70000000,0.00001545,0.00001548,0.00001373
STGBUSD,0.41400000,31757.20000000,0.41430000,0.41500000,0.40530000
STGUSDT,0.40720000,6226146.40000000,0.41560000,0.42080000,0.40000000
ANKRTRY,0.55700000,7625493.00000000,0.54940000,0.57500000,0.54700000
ARKBUSD,0.53560000,674030.00000000,0.54010000,0.55850000,0.53080000
BETHBUSD,1551.73000000,71.46980000,1582.34000000,1594.87000000,1541.63000000
LOOMBUSD,0.04003000,819013.00000000,0.03981000,0.04074000,0.03940000
SNMBUSD,0.01470000,153548622.00000000,0.03240000,0.03660000,0.01450000
AMBBUSD,0.00796000,16028379.00000000,0.00788000,0.00814000,0.00778000
LUNCUSDT,0.00005783,54789181627.77000000,0.00005751,0.00005922,0.00005733
PHBBUSD,0.57480000,41266.00000000,0.55400000,0.59200000,0.55270000
GASBUSD,2.31000000,2385.40000000,2.29200000,2.35800000,2.29200000
NEBLBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PROSBUSD,0.25420000,35903.00000000,0.25610000,0.26300000,0.25330000
VIBBUSD,0.04217000,386896.00000000,0.04305000,0.04306000,0.04119000
GMXBTC,0.00128600,1285.78100000,0.00131100,0.00135800,0.00125600
GMXBUSD,31.67000000,551.73700000,31.85000000,32.09000000,31.40000000
GMXUSDT,36.05000000,114905.28400000,35.20000000,37.80000000,35.09000000
AGIXBUSD,0.16899000,1837625.00000000,0.16569000,0.17624000,0.16537000
NEBLUSDT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
SNTBUSD,0.02283000,816710.00000000,0.02321000,0.02323000,0.02247000
POLYXBTC,0.00000440,650225.70000000,0.00000443,0.00000459,0.00000420
POLYXBUSD,0.12170000,406168.00000000,0.11720000,0.12230000,0.11650000
POLYXUSDT,0.12290000,13808465.20000000,0.11910000,0.12620000,0.11720000
APTBTC,0.00017734,79315.58000000,0.00018164,0.00018321,0.00017373
APTUSDT,4.97410000,2338436.20000000,4.89320000,5.24610000,4.87730000
APTBUSD,4.98080000,44039.19000000,4.88540000,5.25200000,4.87740000
BTCPLN,119324.00000000,49.42165000,116956.00000000,127778.00000000,115350.00000000
ETHPLN,6724.00000000,217.78570000,6753.00000000,6973.00000000,6623.00000000
BUSDPLN,4.25500000,224980.00000000,4.34300000,4.34400000,4.24900000
APTEUR,4.75790000,941.31000000,4.65350000,4.90490000,4.65350000
APTTRY,140.10000000,36586.47000000,137.60000000,146.40000000,137.30000000
APTBRL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
QKCBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
OSMOBTC,0.00000888,810871.59000000,0.00000939,0.00001233,0.00000852
OSMOUSDT,0.25050000,33498360.69000000,0.25160000,0.33560000,0.24780000
OSMOBUSD,0.46400000,54098.79000000,0.46900000,0.47300000,0.46200000
HFTBTC,0.00000966,228543.30000000,0.00001026,0.00001037,0.00000941
HFTBUSD,0.27130000,907051.50000000,0.27650000,0.28370000,0.27130000
HFTUSDT,0.27110000,9407324.50000000,0.27620000,0.28610000,0.27110000
ARPAETH,0.00002598,285092.00000000,0.00002603,0.00002619,0.00002569
PHBUSDT,0.57420000,4032624.00000000,0.55710000,0.59270000,0.55160000
VITEBUSD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
HOOKBTC,0.00002755,52333.70000000,0.00002768,0.00002820,0.00002600
HOOKUSDT,0.77360000,3251260.60000000,0.74530000,0.80620000,0.74140000
HOOKBUSD,0.77430000,61406.70000000,0.74360000,0.80470000,0.74170000
HOOKBNB,0.00364500,8227.90000000,0.00354650,0.00371690,0.00354390
MAGICBTC,0.00001686,527917.50000000,0.00001763,0.00001789,0.00001660
MAGICBUSD,0.47370000,336134.40000000,0.47420000,0.50270000,0.47290000
MAGICUSDT,0.47370000,8812936.90000000,0.47440000,0.50460000,0.47270000
BUSDRON,4.75400000,40966.00000000,4.81200000,4.82000000,4.73000000
HIFIETH,0.00036790,96700.30000000,0.00037610,0.00039480,0.00036150
HIFIUSDT,0.58080000,6826170.50000000,0.58560000,0.60180000,0.57410000
RPLBTC,0.00068600,2092.79000000,0.00073700,0.00073900,0.00067100
RPLBUSD,19.23000000,3350.41000000,19.90000000,20.20000000,19.22000000
RPLUSDT,19.28000000,54123.77000000,19.85000000,20.12000000,19.20000000
PROSUSDT,0.25350000,1434734.00000000,0.25650000,0.26340000,0.25300000
FETTRY,6.00000000,1797150.00000000,5.94800000,6.24300000,5.92000000
GFTBUSD,0.02911000,79888212.00000000,0.02344000,0.03100000,0.02308000
AGIXUSDT,0.16881000,23328614.00000000,0.16578000,0.17635000,0.16533000
APTETH,0.00315200,3991.54000000,0.00314100,0.00322600,0.00314100
BTCRON,133668.00000000,6.01981000,129482.00000000,142091.00000000,129318.00000000
GNSUSDT,3.07600000,117781.73000000,3.08800000,3.20300000,3.06800000
GNSBTC,0.00010890,2072.29000000,0.00011490,0.00011570,0.00010630
SYNBTC,0.00001038,87983.70000000,0.00001057,0.00001134,0.00001012
SYNUSDT,0.29060000,7266434.40000000,0.28330000,0.31480000,0.28330000
VIBUSDT,0.04457000,6678617.00000000,0.04444000,0.04602000,0.04425000
SSVUSDT,13.37000000,190932.30700000,13.25000000,13.97000000,13.23000000
LQTYUSDT,1.58600000,7347685.30000000,1.60400000,1.64500000,1.53300000
LQTYBTC,0.00005659,103821.70000000,0.00005955,0.00006071,0.00005398
AMBUSDT,0.00870000,432048076.00000000,0.00836000,0.00904000,0.00827000
BETHUSDT,1556.27000000,534.66640000,1589.59000000,1593.23000000,1540.53000000
CFXTRY,3.25000000,3058698.00000000,3.24200000,3.39000000,3.22500000
STXTRY,15.09400000,734192.90000000,14.18200000,16.77000000,14.10000000
USTCUSDT,0.01161220,139649485.00000000,0.01145906,0.01200000,0.01141029
GASUSDT,2.32100000,141966.10000000,2.28900000,2.36100000,2.28500000
GLMUSDT,0.18150000,1333704.90000000,0.17870000,0.18630000,0.17830000
PROMUSDT,4.05300000,99994.19000000,3.98600000,4.19000000,3.96900000
QKCUSDT,0.00822300,411139870.00000000,0.00845800,0.00986100,0.00802000
UFTUSDT,0.23450000,8464837.00000000,0.24530000,0.25160000,0.23000000
IDBTC,0.00000669,378454.00000000,0.00000693,0.00000697,0.00000650
IDBNB,0.00088230,14504.00000000,0.00088500,0.00090270,0.00088050
IDUSDT,0.18710000,17407008.00000000,0.18629000,0.19589000,0.18358000
ARBBTC,0.00002874,1198427.40000000,0.00002974,0.00002995,0.00002803
ARBUSDT,0.80690000,31250137.80000000,0.80000000,0.84640000,0.79760000
AGIXTRY,4.75600000,944609.00000000,4.66600000,4.92000000,4.65300000
LOOMUSDT,0.33277000,236841705.00000000,0.41043000,0.41265000,0.32424000
OAXUSDT,0.15230000,3903867.00000000,0.14800000,0.15560000,0.14780000
ARBTUSD,0.80750000,479029.30000000,0.80050000,0.84610000,0.79900000
ARBTRY,22.74000000,318144.50000000,22.54000000,23.66000000,22.44000000
ARBEUR,0.76930000,10803.30000000,0.76190000,0.80000000,0.76190000
IDTUSD,0.18774000,130975.00000000,0.18674000,0.19525000,0.18374000
IDTRY,5.26900000,823822.00000000,5.24400000,5.48000000,5.17200000
IDEUR,0.17909000,1226.00000000,0.17925000,0.17926000,0.17733000
LDOTUSD,1.58400000,32039.34000000,1.59100000,1.68000000,1.57800000
MATICTUSD,0.52300000,121171.30000000,0.51580000,0.54440000,0.51450000
OPTUSD,1.21700000,39976.94000000,1.19500000,1.27000000,1.19500000
SOLTUSD,23.27000000,34816.31000000,21.76000000,24.73000000,21.74000000
SSVTUSD,13.41000000,691.27400000,13.28000000,13.95000000,13.28000000
RDNTBTC,0.00000778,837818.00000000,0.00000808,0.00000809,0.00000759
RDNTUSDT,0.21840000,16694903.00000000,0.21750000,0.23170000,0.21570000
RDNTTUSD,0.21830000,216911.00000000,0.21720000,0.22950000,0.21640000
ARBRUB,79.60000000,1900.20000000,79.20000000,82.60000000,79.20000000
JOETRY,6.49000000,894702.00000000,6.40000000,6.78000000,6.39000000
MAGICTRY,13.32000000,377046.80000000,13.36000000,14.07000000,13.32000000
USDTPLN,4.24700000,1149753.00000000,4.34400000,4.34600000,4.24500000
ACHTRY,0.38340000,7717960.00000000,0.37890000,0.39550000,0.37790000
XVSTRY,138.10000000,99391.03000000,135.20000000,147.60000000,133.40000000
EGLDRON,119.00000000,2129.21000000,117.10000000,140.00000000,116.70000000
USDTRON,4.75000000,352141.00000000,4.81700000,4.82200000,4.72700000
USDTARS,950.70000000,176180.00000000,935.40000000,952.60000000,934.00000000
DOGETUSD,0.05987000,2348289.00000000,0.05940000,0.06173000,0.05918000
WBTCUSDT,28118.63000000,29.12922000,26918.88000000,29925.00000000,26893.21000000
EDUUSDT,0.42204000,7331695.00000000,0.41587000,0.43818000,0.41449000
EDUTUSD,0.42562000,36067.00000000,0.41588000,0.43764000,0.41513000
EDUBNB,0.00199400,4982.00000000,0.00199080,0.00201940,0.00197680
EDUBTC,0.00001503,166653.00000000,0.00001546,0.00001553,0.00001446
EDUEUR,0.41005000,169.00000000,0.41005000,0.41005000,0.41005000
EDUTRY,11.90000000,347194.00000000,11.71000000,12.25000000,11.68000000
SUIUSDT,0.40860000,40620699.20000000,0.40880000,0.43000000,0.40410000
SUITUSD,0.40990000,350027.30000000,0.40830000,0.42800000,0.40500000
SUIBTC,0.00001457,1083824.40000000,0.00001519,0.00001536,0.00001416
SUIBNB,0.00191900,147214.40000000,0.00195300,0.00198500,0.00190900
SUIEUR,0.38780000,18766.00000000,0.38880000,0.40450000,0.38780000
SUITRY,11.52000000,630827.30000000,11.50000000,12.00000000,11.39000000
AERGOUSDT,0.10610000,9823399.00000000,0.10320000,0.11000000,0.10320000
RNDRTRY,51.15000000,374308.60000000,48.52000000,55.81000000,48.00000000
PEPEUSDT,0.00000066,13522007969004.00,0.00000066,0.00000072,0.00000065
PEPETUSD,0.00000067,90386011053.00,0.00000065,0.00000071,0.00000065
FLOKIUSDT,0.00001820,125403921365.00,0.00001808,0.00001911,0.00001790
FLOKITUSD,0.00001844,149439832.00,0.00001807,0.00001900,0.00001806
OGTRY,117.90000000,91835.56000000,117.70000000,118.60000000,116.90000000
PEPETRY,0.00001878,6246158154039.00,0.00001848,0.00001989,0.00001840
WBETHETH,1.01860000,803.54610000,1.01840000,1.01880000,1.01820000
ASTUSDT,0.08560000,7992790.00000000,0.08220000,0.08850000,0.08160000
SNTUSDT,0.02526000,47148430.00000000,0.02457000,0.02681000,0.02439000
FLOKITRY,0.00051270,24798739439.00,0.00050910,0.00054000,0.00050460
CITYTRY,74.50000000,14890.26000000,74.40000000,75.80000000,74.20000000
COMBOUSDT,0.54400000,2333395.10000000,0.53900000,0.57000000,0.53700000
COMBOBNB,0.00255000,15026.20000000,0.00257000,0.00260700,0.00254500
COMBOTRY,15.30000000,405863.60000000,15.18000000,15.93000000,15.12000000
LTCTRY,1793.00000000,5909.55500000,1732.00000000,1858.00000000,351.00000000
RADTRY,37.49000000,587115.00000000,35.54000000,40.39000000,35.54000000
BTCARS,26747220.00000000,1.14303000,25225871.00000000,28333333.00000000,25053901.00000000
OPTRY,34.26000000,94398.31000000,33.57000000,35.50000000,33.56000000
PAXGTRY,53782.00000000,64.72270000,54488.00000000,54875.00000000,52800.00000000
MAVBTC,0.00000809,162378.00000000,0.00000826,0.00000857,0.00000785
MAVUSDT,0.22620000,19588427.00000000,0.22220000,0.23970000,0.22120000
MAVTUSD,0.22810000,358665.00000000,0.22320000,0.23950000,0.22170000
CFXTUSD,0.11560000,446884.00000000,0.11540000,0.12110000,0.11490000
PENDLEBTC,0.00002369,20082.70000000,0.00002372,0.00002391,0.00002271
PENDLEUSDT,0.66260000,3263048.50000000,0.63990000,0.68380000,0.63790000
PENDLETUSD,0.66340000,24458.60000000,0.63960000,0.68190000,0.63880000
MAVTRY,6.37000000,1461140.00000000,6.26000000,6.72000000,6.21000000
OCEANTRY,8.37800000,351597.00000000,8.23300000,8.60000000,8.19100000
TUSDTRY,28.13000000,551133.00000000,28.13000000,28.15000000,27.97000000
ARBETH,0.00051110,210395.60000000,0.00051470,0.00052220,0.00051070
BCHTRY,6439.00000000,755.61100000,6019.00000000,7000.00000000,6017.00000000
XVGTRY,0.09430000,60388989.00000000,0.09460000,0.09670000,0.09340000
XVGTUSD,0.00334800,4989099.00000000,0.00338500,0.00345400,0.00334000
ARKMUSDT,0.33280000,18414820.00000000,0.32890000,0.35770000,0.32750000
ARKMTUSD,0.33340000,418185.00000000,0.32900000,0.35650000,0.32790000
ARKMTRY,9.38500000,2098431.00000000,9.26700000,9.96300000,9.21300000
ARKMBNB,0.00156870,212871.00000000,0.00157110,0.00163980,0.00155640
ARKMBTC,0.00001188,326460.00000000,0.00001222,0.00001258,0.00001177
WBETHUSDT,1612.17000000,128.75470000,1582.54000000,1666.13000000,1579.11000000
ACATRY,1.27600000,4740010.00000000,1.25400000,1.29300000,1.23800000
AVAXTUSD,9.33000000,1901.31000000,9.17000000,9.81000000,9.15000000
COMPTUSD,41.35000000,55.43500000,40.96000000,43.37000000,40.91000000
COMPTRY,1162.00000000,590.70800000,1146.00000000,1211.00000000,1146.00000000
XECTRY,0.00070160,11858453175.00,0.00066940,0.00074700,0.00066940
QUICKTUSD,0.04096000,132384.00000000,0.04169000,0.04231000,0.04037000
WLDUSDT,1.60000000,14422084.40000000,1.48900000,1.68800000,1.48600000
WLDBTC,0.00005697,440382.00000000,0.00005531,0.00005789,0.00005526
BNBFDUSD,212.70000000,1971.96100000,209.20000000,219.00000000,209.00000000
FDUSDBUSD,0.99990000,9716788.00000000,0.99960000,1.00020000,0.99940000
FDUSDUSDT,1.00000000,331894674.00000000,0.99970000,1.00030000,0.99960000
ARKMRUB,32.74000000,29928.00000000,32.50000000,34.33000000,32.50000000
WLDTRY,45.04000000,422366.90000000,41.87000000,47.09000000,41.82000000
WLDRUB,157.70000000,1538.20000000,148.50000000,165.70000000,148.50000000
AMPTRY,0.04202000,394006707.00000000,0.04084000,0.04400000,0.04084000
OGNTRY,3.30700000,12667516.00000000,3.26200000,3.42500000,3.25400000
BTCFDUSD,28086.43000000,68675.19479000,26912.21000000,29998.00000000,26896.65000000
ETHFDUSD,1581.64000000,3181.00320000,1554.70000000,1640.00000000,1550.74000000
ASRTRY,62.70000000,8197.20000000,61.73000000,63.06000000,61.02000000
ATMTRY,64.25000000,3794.30000000,63.32000000,64.75000000,63.28000000
ACMTRY,49.33000000,24824.60000000,49.31000000,49.74000000,49.10000000
BARTRY,58.83000000,26013.00000000,58.67000000,59.41000000,58.18000000
JUVTRY,53.99000000,162644.40000000,54.20000000,54.37000000,53.93000000
PSGTRY,80.07000000,91303.00000000,80.00000000,81.22000000,79.00000000
SEIBNB,0.00048320,347610.20000000,0.00048910,0.00049740,0.00048320
SEIBTC,0.00000367,990193.80000000,0.00000380,0.00000383,0.00000354
SEIFDUSD,0.10300000,406101.70000000,0.10230000,0.10690000,0.10170000
SEITRY,2.89200000,4013183.20000000,2.88000000,2.99700000,2.86200000
SEIUSDT,0.10270000,46663695.30000000,0.10240000,0.10700000,0.10160000
CYBERBNB,0.02128300,1013.66000000,0.02140500,0.02166600,0.02111000
CYBERBTC,0.00016163,34781.22000000,0.00016653,0.00016690,0.00015552
CYBERFDUSD,4.53700000,3588.22000000,4.48500000,4.67000000,4.41600000
CYBERTRY,127.51000000,674656.79000000,126.22000000,131.01000000,124.30000000
CYBERUSDT,4.52900000,1674283.75000000,4.48700000,4.68400000,4.40900000
CYBERTUSD,4.53600000,2814.41000000,4.50900000,4.68100000,4.40400000
SEITUSD,0.10350000,233421.80000000,0.10230000,0.10680000,0.10190000
LPTTRY,162.40000000,5417.68000000,159.60000000,166.60000000,159.60000000
UNITRY,116.10000000,3226.90000000,115.50000000,119.70000000,115.10000000
SOLFDUSD,23.27000000,16330.66000000,21.77000000,24.71000000,21.70000000
TOMOTRY,40.00000000,158854.80000000,41.98000000,43.68000000,39.76000000
UNFITRY,190.30000000,280594.30000000,184.90000000,202.10000000,181.20000000
XRPFDUSD,0.49290000,527071.00000000,0.48760000,0.51040000,0.48480000
DOGEFDUSD,0.05983000,1447659.00000000,0.05938000,0.06170000,0.05913000
CYBERETH,0.00287500,1043.93000000,0.00288000,0.00291800,0.00282500
MTLTRY,35.79000000,180132.40000000,35.01000000,36.80000000,34.81000000
ARKUSDT,0.51780000,29664288.00000000,0.49090000,0.57170000,0.48990000
CREAMUSDT,16.54000000,133687.40800000,16.40000000,17.11000000,16.00000000
GFTUSDT,0.01733000,249660172.00000000,0.01778000,0.01867000,0.01718000
IQUSDT,0.00468000,44782117.00000000,0.00465000,0.00475000,0.00459000
USDTVAI,1.00500000,6169.50000000,1.00200000,1.01000000,1.00100000
ARBFDUSD,0.80920000,46987.50000000,0.80000000,0.84430000,0.79800000
FDUSDTRY,28.15000000,953249.00000000,28.14000000,28.17000000,28.01000000
FRONTTRY,8.42800000,1054615.00000000,8.49000000,8.72500000,8.32500000
SUIFDUSD,0.40990000,54798.00000000,0.40880000,0.42810000,0.40500000
NTRNBTC,0.00001080,595676.20000000,0.00001110,0.00001178,0.00001035
NTRNUSDT,0.30290000,27036816.60000000,0.29950000,0.32870000,0.29650000
NTRNBNB,0.00142200,335132.60000000,0.00142800,0.00154000,0.00141100
FILFDUSD,3.24000000,4714.77000000,3.23200000,3.36400000,3.20400000
FRONTTUSD,0.29960000,45970.00000000,0.30290000,0.31010000,0.29610000
LEVERTRY,0.03938000,475414949.00000000,0.03862000,0.04023000,0.03823000
LTCFDUSD,64.36000000,460.53200000,61.67000000,66.53000000,61.47000000
ADAFDUSD,0.25160000,70274.90000000,0.24620000,0.25790000,0.24620000
RUNETUSD,1.69200000,13468.60000000,1.65100000,1.77700000,1.62700000
TRBTRY,1630.00000000,56102.53000000,1611.00000000,1740.00000000,1570.00000000
